DateTime,QR Code,Status,Image Path
2/20/2026 12:00:11 PM,23014156-068,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-00-11.png
2/20/2026 12:17:01 PM,UkExVFlrNmlrMkJ5dnUweWRweVlUQT09UkExVFlrNmlrMkJ5dnUweWRweVlUQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-20_12-17-00.png
2/20/2026 12:17:03 PM,24014198-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-17-03.png
2/20/2026 12:17:06 PM,24014198-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-17-06.png
2/20/2026 12:18:21 PM,25014198-021,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-18-21.png
2/20/2026 12:27:03 PM,23014198-091,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-27-02.png
2/20/2026 12:30:30 PM,TWZYVzBOQmY4b2d5N3l5WnRLRUpiZz09TWZYVzBOQmY4b2d5N3l5WnRLRUpiZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-20_12-30-30.png
2/20/2026 12:30:34 PM,24014153-010,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-30-34.png
2/20/2026 12:33:23 PM,25011556-118,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-33-23.png
2/20/2026 12:37:35 PM,25021518-056,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-37-35.png
2/20/2026 12:37:38 PM,25021518-056,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-37-38.png
2/20/2026 12:42:07 PM,24814119-012,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-42-07.png
2/20/2026 12:42:27 PM,24014119-182,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-42-27.png
2/20/2026 12:44:19 PM,24011556-206,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-44-19.png
2/20/2026 12:45:56 PM,cEducEQ3TWVBL0I1cmxTbjJIcTJQdz09cEducEQ3,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-20_12-45-56.png
2/20/2026 12:45:59 PM,TWVBL0I1cmxTbjJIcTJQdz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-20_12-45-59.png
2/20/2026 12:46:02 PM,24014119-008,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-46-02.png
2/20/2026 12:47:00 PM,25010920-117,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-47-00.png
2/20/2026 12:47:24 PM,24014119-144,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-47-24.png
2/20/2026 12:47:33 PM,24014119-133,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-47-33.png
2/20/2026 12:51:00 PM,25014198-072,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-00.png
2/20/2026 12:51:03 PM,23011598-028,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-03.png
2/20/2026 12:51:07 PM,24014119-076,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-07.png
2/20/2026 12:51:13 PM,24014119-033,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-13.png
2/20/2026 12:51:20 PM,24014119-139,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-20.png
2/20/2026 12:51:23 PM,24014119-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-23.png
2/20/2026 12:51:28 PM,24014119-192,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-28.png
2/20/2026 12:51:54 PM,24014119-039,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-54.png
2/20/2026 12:51:57 PM,24014119-039,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-51-57.png
2/20/2026 12:53:15 PM,22011624-027,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-53-15.png
2/20/2026 12:54:04 PM,25014198-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-54-03.png
2/20/2026 12:54:24 PM,25013386-010,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-54-24.png
2/20/2026 12:54:42 PM,24014156-122,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-54-42.png
2/20/2026 12:55:28 PM,25021598-144,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-28.png
2/20/2026 12:55:30 PM,25021598-144,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-30.png
2/20/2026 12:55:34 PM,25014198-190,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-34.png
2/20/2026 12:55:37 PM,25014198-190,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-37.png
2/20/2026 12:55:40 PM,25011524-084,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-40.png
2/20/2026 12:55:44 PM,25011524-061,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-43.png
2/20/2026 12:55:50 PM,25014119-052,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-55-50.png
2/20/2026 12:56:03 PM,25021598-248,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-56-03.png
2/20/2026 12:58:02 PM,25014119-076,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-02.png
2/20/2026 12:58:16 PM,25014198-073,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-16.png
2/20/2026 12:58:19 PM,25014198-169,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-19.png
2/20/2026 12:58:22 PM,25014198-169,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-22.png
2/20/2026 12:58:45 PM,24814156-014,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-45.png
2/20/2026 12:58:51 PM,24014156-024,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-51.png
2/20/2026 12:58:54 PM,Z2dRQTZodDcvSWdZamJ1bUozeG9rUT09K0ZhL2tlV3FBTTlsUDZ5bkhWYWxrUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-20_12-58-54.png
2/20/2026 12:58:59 PM,25011598-129,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_12-58-59.png
2/20/2026 1:02:58 PM,25021598-228,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-02-58.png
2/20/2026 1:12:39 PM,24013123-016,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-12-39.png
2/20/2026 1:18:28 PM,25014156-092,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-18-28.png
2/20/2026 1:18:31 PM,25014156-092,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-18-31.png
2/20/2026 1:20:31 PM,23011556-110,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-20-31.png
2/20/2026 1:20:34 PM,25014119-042,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-20-34.png
2/20/2026 1:20:37 PM,25014119-165,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-20-37.png
2/20/2026 1:26:43 PM,24014198-215,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-26-43.png
2/20/2026 1:39:06 PM,23014156-068,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-39-06.png
2/20/2026 1:42:04 PM,24014198-276,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-42-04.png
2/20/2026 1:42:08 PM,24014198-276,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-42-07.png
2/20/2026 1:46:06 PM,23014198-151,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_13-46-06.png
2/20/2026 3:41:11 PM,25021518-056,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_15-41-11.png
2/20/2026 5:39:38 PM,25011524-066,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_17-39-38.png
2/20/2026 6:32:56 PM,22011598-008,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_18-32-56.png
2/20/2026 6:40:03 PM,24013122-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_18-40-03.png
2/20/2026 6:40:31 PM,24013123-020,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_18-40-31.png
2/20/2026 6:58:02 PM,25021556-070,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_18-58-01.png
2/20/2026 7:44:32 PM,25021518-056,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_19-44-32.png
2/20/2026 8:13:51 PM,22814119-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_20-13-51.png
2/20/2026 8:42:18 PM,24021710-019,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_20-42-18.png
2/20/2026 9:14:38 PM,25021518-056,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_21-14-38.png
2/20/2026 9:16:40 PM,25021553-071,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_21-16-40.png
2/20/2026 9:16:43 PM,25021553-071,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_21-16-43.png
2/20/2026 9:34:06 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-20_21-34-06.png
2/20/2026 10:57:05 PM,22021560-056,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-20_22-57-05.png
2/21/2026 3:11:07 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_03-11-07.png
2/21/2026 3:29:47 AM,23014119-081,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_03-29-47.png
2/21/2026 7:25:01 AM,23014119-156,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_07-25-01.png
2/21/2026 9:10:29 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_09-10-29.png
2/21/2026 3:51:13 PM,23014119-183,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-21_15-51-12.png
2/21/2026 3:51:25 PM,23011515-027,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_15-51-25.png
2/21/2026 3:51:49 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_15-51-49.png
2/21/2026 3:51:59 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_15-51-58.png
2/21/2026 3:52:08 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_15-52-08.png
2/21/2026 3:52:24 PM,ht,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_15-52-24.png
2/21/2026 3:52:27 PM,tp>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_15-52-27.png
2/21/2026 3:52:33 PM,23013123-001,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_15-52-33.png
2/21/2026 5:01:25 PM,25011524-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_17-01-25.png
2/21/2026 5:01:28 PM,25011524-029,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_17-01-28.png
2/21/2026 5:01:49 PM,25011524-019,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_17-01-49.png
2/21/2026 5:01:52 PM,25011524-019,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_17-01-52.png
2/21/2026 5:47:02 PM,25011518-045,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_17-47-02.png
2/21/2026 5:47:04 PM,M3BoZE45ZWhrZFlKTERXOHRIWlFrZz09M3BoZE45ZWhrZFlKTERXOHRIWlFrZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-21_17-47-04.png
2/21/2026 5:47:15 PM,25011518-045,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_17-47-15.png
2/21/2026 7:00:14 PM,24020920-293,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-00-14.png
2/21/2026 7:00:25 PM,24020920-293,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-00-25.png
2/21/2026 7:00:33 PM,24020920-293,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-00-33.png
2/21/2026 7:12:12 PM,24011519-033,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-12-12.png
2/21/2026 7:42:54 PM,24020920-293,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-42-53.png
2/21/2026 7:56:43 PM,25021556-070,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-56-43.png
2/21/2026 7:56:46 PM,25041554-127,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-56-46.png
2/21/2026 7:56:56 PM,25021556-070,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-56-56.png
2/21/2026 7:56:59 PM,25041554-127,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-21_19-56-59.png
2/22/2026 7:34:03 AM,24011578-089,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_07-34-03.png
2/22/2026 10:50:01 AM,24014198-190,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_10-50-01.png
2/22/2026 3:36:49 PM,eEhDTTJhS3QvYSs1UXIrRlp2eWFkUT09eEhDTTJhS3QvYSs1UXIrRlp2eWFkUT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-22_15-36-49.png
2/22/2026 3:36:54 PM,24011598-013,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_15-36-53.png
2/22/2026 3:39:03 PM,24011519-052,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_15-39-03.png
2/22/2026 5:02:28 PM,25011598-057,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_17-02-28.png
2/22/2026 5:06:36 PM,23011624-022,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_17-06-36.png
2/22/2026 5:08:19 PM,24013122-005,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_17-08-19.png
2/22/2026 5:34:57 PM,25011510-031,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_17-34-57.png
2/22/2026 5:35:03 PM,25011510-031,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_17-35-03.png
2/22/2026 6:59:06 PM,24011519-178,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_18-59-06.png
2/22/2026 7:07:46 PM,24020920-293,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_19-07-46.png
2/22/2026 7:10:48 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-22_19-10-48.png
2/22/2026 7:10:52 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-22_19-10-52.png
2/22/2026 7:10:57 PM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-22_19-10-57.png
2/22/2026 8:14:26 PM,24017322-047,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_20-14-26.png
2/22/2026 8:32:47 PM,24011506-026,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_20-32-47.png
2/22/2026 9:04:22 PM,24011516-139,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-04-22.png
2/22/2026 9:04:31 PM,24011516-139,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-04-31.png
2/22/2026 9:07:05 PM,23021519-180,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-07-05.png
2/22/2026 9:07:15 PM,23011508-030,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-07-15.png
2/22/2026 9:07:27 PM,23011508-030,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-07-27.png
2/22/2026 9:09:57 PM,24011516-139,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-09-57.png
2/22/2026 9:30:17 PM,25011524-019,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-30-17.png
2/22/2026 9:30:20 PM,25011524-019,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-22_21-30-20.png
2/23/2026 4:45:47 AM,http>&&www.uog.edu.pkhttp>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_04-45-47.png
2/23/2026 7:42:38 AM,23021519-140,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_07-42-38.png
2/23/2026 7:44:47 AM,25011556-032,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_07-44-46.png
2/23/2026 7:45:50 AM,25021598-171,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_07-45-50.png
2/23/2026 7:47:08 AM,24011512-001,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-23_07-47-08.png
2/23/2026 7:47:29 AM,24011512-001,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-23_07-47-29.png
2/23/2026 8:10:47 AM,25017119-018,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-10-47.png
2/23/2026 8:15:29 AM,24014198-154,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-15-29.png
2/23/2026 8:24:04 AM,25031578-018,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-04.png
2/23/2026 8:24:06 AM,25031578-018,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-06.png
2/23/2026 8:24:09 AM,25031578-065,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-09.png
2/23/2026 8:24:14 AM,25011524-042,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-14.png
2/23/2026 8:24:18 AM,24821554-003,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-18.png
2/23/2026 8:24:24 AM,24014198-268,Non-Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\NONBOARDER_2026-02-23_08-24-24.png
2/23/2026 8:24:29 AM,23014156-042,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-28.png
2/23/2026 8:24:35 AM,23021519-058,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-24-35.png
2/23/2026 8:25:16 AM,24014198-147,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-16.png
2/23/2026 8:25:20 AM,24014198-130,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-20.png
2/23/2026 8:25:23 AM,QWpwNGhPWHlJMHR1eTNiU29OaE1PQT09QWpwNGhPWHlJMHR1eTNiU29OaE1PQT09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-25-23.png
2/23/2026 8:25:27 AM,QWpwNGhPWHlJMHR1eTNiU29OaE1PQT09VEcybmpIVVRicjZGcXVUdGdZNEprZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-25-27.png
2/23/2026 8:25:32 AM,24014198-150,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-32.png
2/23/2026 8:25:36 AM,RGxQWGJqVTFPRy9BOHBuZFpTTlpkQT09VEcybmpIVVRicjZGcXVUdGdZNEprZz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-25-36.png
2/23/2026 8:25:40 AM,24011521-051,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-40.png
2/23/2026 8:25:45 AM,24011598-059,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-45.png
2/23/2026 8:25:49 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-25-49.png
2/23/2026 8:25:52 AM,http>&&www.uog.edu.pk,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-25-52.png
2/23/2026 8:25:56 AM,25021556-124,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-56.png
2/23/2026 8:25:59 AM,25010920-012,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-25-59.png
2/23/2026 8:26:02 AM,25027102-002,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-02.png
2/23/2026 8:26:12 AM,24011556-008,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-12.png
2/23/2026 8:26:14 AM,24011556-008,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-14.png
2/23/2026 8:26:42 AM,24014156-095,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-42.png
2/23/2026 8:26:45 AM,24014156-095,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-45.png
2/23/2026 8:26:47 AM,24014198-021,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-47.png
2/23/2026 8:26:50 AM,24014198-021,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-26-50.png
2/23/2026 8:27:10 AM,23014119-113,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-27-10.png
2/23/2026 8:27:15 AM,25013122-015,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-27-15.png
2/23/2026 8:27:19 AM,SDBPOVoyY0psVjRlWGJoeFZkV0F2Zz09SDBPOVoyY0psVjRlWGJoeFZkV0F2Zz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-27-19.png
2/23/2026 8:27:26 AM,21014795-006,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-27-26.png
2/23/2026 8:27:58 AM,23011507-113,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-27-57.png
2/23/2026 8:28:07 AM,24011519-022,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-28-07.png
2/23/2026 8:31:01 AM,24017119-006,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-31-01.png
2/23/2026 8:31:04 AM,23014119-040,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-31-04.png
2/23/2026 8:31:14 AM,YURrM01Fc,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-31-14.png
2/23/2026 8:31:17 AM,Xl1blhzTFg5a3FvVldyZz09QW8zdnMydW1CYVp5a2hFNU5tV21mdz09,Invalid QR Code,C:\Users\admin\Documents\Hostel Entrance System\Captured\INVALID_2026-02-23_08-31-17.png
2/23/2026 8:31:20 AM,25021598-139,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-31-20.png
2/23/2026 8:31:28 AM,23014119-122,Boarder,C:\Users\admin\Documents\Hostel Entrance System\Captured\BOARDER_2026-02-23_08-31-28.png
